Interval_Score_95,Interval_Score_90,CRPS,RMSE,MAE,R2,Outer_Fold,Hyper_Row,SNV,SG,window_length,polyorder,deriv,bin_size,n_components,Factor
39.284268963812984,33.75792982270402,4.537703309266436,8.477738985168797,6.457764660517107,0.8353171815489895,1,157,True,True,7.0,2.0,1.0,10,5,1.0
38.793117838255654,33.797147892099964,4.536512952749867,8.477738985168797,6.457764660517107,0.8353171815489895,1,158,True,True,7.0,2.0,1.0,10,5,1.1
41.03001779444766,34.856068905020734,4.5766463045364425,8.477738985168797,6.457764660517107,0.8353171815489895,1,159,True,True,7.0,2.0,1.0,10,5,1.3
37.60569938732584,31.634777747007494,3.8402788897116817,7.340549146833622,5.317181702392737,0.8765345879925894,1,160,True,True,7.0,2.0,1.0,10,10,0.9
35.854836470690515,30.90762664477027,3.8182556995096024,7.340549146833622,5.317181702392737,0.8765345879925894,1,161,True,True,7.0,2.0,1.0,10,10,1.0
35.84578848013675,30.28967499466172,3.8106503944082655,7.340549146833622,5.317181702392737,0.8765345879925894,1,162,True,True,7.0,2.0,1.0,10,10,1.1
37.25195656852626,30.471993904608237,3.8336147729474437,7.340549146833622,5.317181702392737,0.8765345879925894,1,163,True,True,7.0,2.0,1.0,10,10,1.3
42.037921764217046,32.946014932839624,3.79607375509866,7.267281821314072,5.287266839492747,0.8789869483221193,1,164,True,True,7.0,2.0,1.0,10,25,0.9
39.62748362585948,31.476613059361913,3.770302488718358,7.267281821314072,5.287266839492747,0.8789869483221193,1,165,True,True,7.0,2.0,1.0,10,25,1.0
38.941833993882284,30.80534724483705,3.7570807979503194,7.267281821314072,5.287266839492747,0.8789869483221193,1,166,True,True,7.0,2.0,1.0,10,25,1.1
39.27057909410614,30.404125489635355,3.7625412922471937,7.267281821314072,5.287266839492747,0.8789869483221193,1,167,True,True,7.0,2.0,1.0,10,25,1.3
49.4505162867975,38.90561329133713,4.520697707617495,8.694166047521357,6.349157730299413,0.8268015227664308,1,168,True,True,7.0,2.0,2.0,10,5,0.9
47.0968628101282,38.09776152532262,4.501279765722314,8.694166047521357,6.349157730299413,0.8268015227664308,1,169,True,True,7.0,2.0,2.0,10,5,1.0
46.199596681511025,37.96644677636127,4.498880357911411,8.694166047521357,6.349157730299413,0.8268015227664308,1,170,True,True,7.0,2.0,2.0,10,5,1.1
46.75319517014641,38.76641954353135,4.535288386804204,8.694166047521357,6.349157730299413,0.8268015227664308,1,171,True,True,7.0,2.0,2.0,10,5,1.3
48.032588408179826,38.9343639765302,4.434457688787084,8.407266254334404,6.127236842112785,0.8380437129837364,1,172,True,True,7.0,2.0,2.0,10,10,0.9
43.7766161099186,37.06877957491013,4.400392518172826,8.407266254334404,6.127236842112785,0.8380437129837364,1,173,True,True,7.0,2.0,2.0,10,10,1.0
